id,name,pos,team,img
marshawnlloyd-RB,MarShawn Lloyd,RB,GB,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4429023.png&w=96&h=70&cb=1
marvinharrisonjr-WR,Marvin Harrison Jr,WR,ARI,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4432708.png&w=96&h=70&cb=1
marvinmimsjr-WR,Marvin Mims Jr,WR,DEN,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4686472.png&w=96&h=70&cb=1
mattgay-K,Matt Gay,K,IND,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4249087.png&w=96&h=70&cb=1
matthewstafford-QB,Matthew Stafford,QB,LAR,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/12483.png&w=96&h=70&cb=1
michaelpittmanjr-WR,Michael Pittman Jr,WR,IND,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035687.png&w=96&h=70&cb=1
michaelwilson-WR,Michael Wilson,WR,ARI,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360761.png&w=96&h=70&cb=1
mikeevans-WR,Mike Evans,WR,TB,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16737.png&w=96&h=70&cb=1
mikewilliams-WR,Mike Williams,WR,NYJ,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045138.png&w=96&h=70&cb=1
milessanders-RB,Miles Sanders,RB,CAR,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png&w=96&h=70&cb=1
najeeharris-RB,Najee Harris,RB,PIT,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241457.png&w=96&h=70&cb=1
nickchubb-RB,Nick Chubb,RB,CLE,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128720.png&w=96&h=70&cb=1
nicocollins-WR,Nico Collins,WR,HOU,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4258173.png&w=96&h=70&cb=1
noahfant-TE,Noah Fant,TE,SEA,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036131.png&w=96&h=70&cb=1
odellbeckhamjr-WR,Odell Beckham Jr,WR,MIA,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16733.png&w=96&h=70&cb=1
packersdst-DST,Packers DST,DST,GB,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/gb.png&h=188&w=188&w=96&h=70&cb=1
patfreiermuth-TE,Pat Freiermuth,TE,PIT,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4361411.png&w=96&h=70&cb=1
patrickmahomes-QB,Patrick Mahomes,QB,KC,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3139477.png&w=96&h=70&cb=1
pukanacua-WR,Puka Nacua,WR,LAR,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4426515.png&w=96&h=70&cb=1
quentinjohnston-WR,Quentin Johnston,WR,LAC,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4429025.png&w=96&h=70&cb=1
rachaadwhite-RB,Rachaad White,RB,TB,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4697815.png&w=96&h=70&cb=1
raheemmostert-RB,Raheem Mostert,RB,MIA,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2576414.png&w=96&h=70&cb=1
raidersdst-DST,Raiders DST,DST,LV,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/lv.png&h=188&w=188&w=96&h=70&cb=1
rasheerice-WR,Rashee Rice,WR,KC,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4428331.png&w=96&h=70&cb=1
rashidshaheed-WR,Rashid Shaheed,WR,NO,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4032473.png&w=96&h=70&cb=1
rashodbateman-WR,Rashod Bateman,WR,BAL,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360939.png&w=96&h=70&cb=1
ravensdst-DST,Ravens DST,DST,BAL,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/bal.png&h=188&w=188&w=96&h=70&cb=1
raydavis-RB,Ray Davis,RB,BUF,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4429501.png&w=96&h=70&cb=1
rhamondrestevenson-RB,Rhamondre Stevenson,RB,NE,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4569173.png&w=96&h=70&cb=1
rickypearsall-WR,Ricky Pearsall,WR,SF,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4428209.png&w=96&h=70&cb=1
ricodowdle-RB,Rico Dowdle,RB,DAL,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4038815.png&w=96&h=70&cb=1
romeodoubs-WR,Romeo Doubs,WR,GB,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4361432.png&w=96&h=70&cb=1
romeodunze-WR,Rome Odunze,WR,CHI,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4431299.png&w=96&h=70&cb=1
russellwilson-QB,Russell Wilson,QB,PIT,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14881.png&w=96&h=70&cb=1
saintsdst-DST,Saints DST,DST,NO,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/no.png&h=188&w=188&w=96&h=70&cb=1
samlaporta-TE,Sam LaPorta,TE,DET,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4430027.png&w=96&h=70&cb=1
saquonbarkley-RB,Saquon Barkley,RB,PHI,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3929630.png&w=96&h=70&cb=1
seahawksdst-DST,Seahawks DST,DST,SEA,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/sea.png&h=188&w=188&w=96&h=70&cb=1
steelersdst-DST,Steelers DST,DST,PIT,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/pit.png&h=188&w=188&w=96&h=70&cb=1
stefondiggs-WR,Stefon Diggs,WR,HOU,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2976212.png&w=96&h=70&cb=1
tankbigsby-RB,Tank Bigsby,RB,JAX,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4429013.png&w=96&h=70&cb=1
tankdell-WR,Tank Dell,WR,HOU,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4366031.png&w=96&h=70&cb=1
taysomhill-TE,Taysom Hill,TE,NO,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2468609.png&w=96&h=70&cb=1
teehiggins-WR,Tee Higgins,WR,CIN,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png&w=96&h=70&cb=1
terrymclaurin-WR,Terry McLaurin,WR,WSH,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3121422.png&w=96&h=70&cb=1
texansdst-DST,Texans DST,DST,HOU,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/hou.png&h=188&w=188&w=96&h=70&cb=1
tjhockenson-TE,TJ Hockenson,TE,MIN,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036133.png&w=96&h=70&cb=1
tonypollard-RB,Tony Pollard,RB,TEN,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916148.png&w=96&h=70&cb=1
travisetiennejr-RB,Travis Etienne Jr,RB,JAX,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239996.png&w=96&h=70&cb=1
traviskelce-TE,Travis Kelce,TE,KC,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15847.png&w=96&h=70&cb=1
tretucker-WR,Tre Tucker,WR,LV,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4428718.png&w=96&h=70&cb=1
trevorlawrence-QB,Trevor Lawrence,QB,JAX,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360310.png&w=96&h=70&cb=1
treybenson-RB,Trey Benson,RB,ARI,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4429275.png&w=96&h=70&cb=1
treymcbride-TE,Trey McBride,TE,ARI,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4361307.png&w=96&h=70&cb=1
tuatagovailoa-QB,Tua Tagovailoa,QB,MIA,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4241479.png&w=96&h=70&cb=1
tychandler-RB,Ty Chandler,RB,MIN,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4242431.png&w=96&h=70&cb=1
tyjaespears-RB,Tyjae Spears,RB,TEN,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4428557.png&w=96&h=70&cb=1
tylerallgeier-RB,Tyler Allgeier,RB,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373626.png&w=96&h=70&cb=1
tylerbass-K,Tyler Bass,K,BUF,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917232.png&w=96&h=70&cb=1
tylerboyd-WR,Tyler Boyd,WR,TEN,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045144.png&w=96&h=70&cb=1
tylerconklin-TE,Tyler Conklin,TE,NYJ,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915486.png&w=96&h=70&cb=1
tylerlockett-WR,Tyler Lockett,WR,SEA,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2577327.png&w=96&h=70&cb=1
tyreekhill-WR,Tyreek Hill,WR,MIA,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116406.png&w=96&h=70&cb=1
tyronetracyjr-RB,Tyrone Tracy Jr,RB,NYG,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360516.png&w=96&h=70&cb=1
vikingsdst-DST,Vikings DST,DST,MIN,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/min.png&h=188&w=188&w=96&h=70&cb=1
wandalerobinson-WR,WanDale Robinson,WR,NYG,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4569587.png&w=96&h=70&cb=1
willlevis-QB,Will Levis,QB,TEN,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4361418.png&w=96&h=70&cb=1
xavierlegette-WR,Xavier Legette,WR,CAR,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4430034.png&w=96&h=70&cb=1
xavierworthy-WR,Xavier Worthy,WR,KC,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4683062.png&w=96&h=70&cb=1
younghoekoo-K,Younghoe Koo,K,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3049899.png&w=96&h=70&cb=1
zachcharbonnet-RB,Zach Charbonnet,RB,SEA,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4426385.png&w=96&h=70&cb=1
zackmoss-RB,Zack Moss,RB,CIN,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035676.png&w=96&h=70&cb=1
zamirwhite-RB,Zamir White,RB,LV,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4361777.png&w=96&h=70&cb=1
zayflowers-WR,Zay Flowers,WR,BAL,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4429615.png&w=96&h=70&cb=1
