week,id,injury,opp,proj,prev_score,roster,roster_change,total_pts,avg_pts
13,brendandonovan-2B,DTD,NYY,,,31.7,1.6,155.0,2.1
13,brendanrodgers-2B,IL60,DET,,,10.2,-0.1,0.0,0.0
13,brentrooker-OF,,CHW,,,17.8,-7.5,131.0,1.8
13,brettbaty-3B,,SF,,,5.9,-0.5,78.0,1.3
13,briananderson-3B,,@PIT,,,13.7,-1.9,114.0,1.5
13,brooksraley-RP,,SF,,,2.8,-0.1,68.0,1.9
13,brusdargraterol-RP,,@KC,,,3.0,0.2,94.0,2.6
13,bryanabreu-RP,,@TEX,,,12.5,-2.5,115.0,3.0
13,bryandelacruz-OF,,@ATL,,,18.3,-0.5,145.0,1.9
13,bryanreynolds-OF,IL10,MIL,,,97.0,-0.7,182.0,2.7
13,bryanwoo-SP,,TB,,,10.6,5.1,50.0,10.0
13,bryceelder-SP,,MIA,,,85.0,1.7,226.0,14.1
13,bryceharper-DH,,WSH,,,92.1,-1.9,106.0,2.2
13,brycemiller-SP,DTD,TB,,,40.4,-6.9,132.0,12.0
13,brysonstott-SS,,WSH,,,45.0,-0.6,167.0,2.2
13,byronbuxton-OF,,@BAL,,,56.0,-3.5,129.0,2.0
13,calquantrill-SP,,@CHC,,,9.0,0.1,23.0,1.9
13,calraleigh-C,,TB,,,25.0,0.9,125.0,1.8
13,camilodoval-RP,,@NYM,,,88.2,1.1,226.0,5.9
13,carloscarrasco-SP,,SF,,,4.8,-0.2,36.0,3.3
13,carloscorrea-SS,,@BAL,,,73.7,-2.0,131.0,1.8
13,carlosestevez-RP,,ARI,,,65.5,-1.0,188.0,5.5
13,carlosrodon-SP,IL60,@STL,,,89.7,0.3,0.0,0.0
13,carlossantana-1B,,MIL,,,17.5,1.7,175.0,2.4
13,caseyschmitt-3B,,@NYM,,,2.6,-1.2,59.0,1.4
13,cedricmullins-OF,,MIN,,,96.5,-0.5,162.0,2.8
13,charlieblackmon-OF,IL10,DET,,,18.1,-1.0,144.0,2.6
13,charliemorton-SP,,MIA,,,88.8,0.3,157.0,10.5
13,chrisbassitt-SP,,BOS,,,85.1,-3.6,190.0,11.2
13,chrissale-SP,IL60,@TOR,,,62.2,-1.6,127.0,11.5
13,christaylor-OF,IL10,@KC,,,4.1,-0.5,86.0,1.5
13,christianbethancourt-C,,@SEA,,,3.2,-0.4,75.0,1.4
13,christianencarnacionstrand-3B,,SD,,,4.9,-0.5,0.0,0.0
13,christianwalker-1B,,@LAA,,,92.2,1.0,233.0,2.9
13,christianyelich-OF,,@PIT,,,88.8,0.8,203.0,2.6
13,christophermorel-OF,,CLE,,,36.6,-4.4,118.0,3.0
13,cjabrams-SS,,@PHI,,,8.6,-0.3,109.0,1.5
13,cjcron-1B,,DET,,,54.6,-0.8,76.0,1.9
13,clarkeschmidt-RP,,@STL,,,7.6,0.6,110.0,6.5
13,clayholmes-RP,,@STL,,,47.6,-1.0,139.0,4.1
13,claytonkershaw-SP,DTD,@KC,,,98.7,0.0,265.0,16.6
13,codybellinger-OF,,CLE,,,60.1,-8.3,128.0,2.6
13,colinrea-SP,,@PIT,,,2.7,1.2,107.0,7.6
13,connorjoe-OF,,MIL,,,3.3,-0.6,111.0,1.5
13,corbinburnes-SP,,@PIT,,,99.7,0.0,171.0,10.7
13,corbincarroll-OF,DTD,@LAA,,,98.1,0.4,258.0,3.4
13,coreykluber-SP,IL15,@TOR,,,4.0,-0.3,17.0,1.1
13,coreyseager-SS,,HOU,,,98.6,0.0,182.0,3.6
13,craigkimbrel-RP,,WSH,,,27.2,2.7,168.0,4.8
13,cristianjavier-SP,,@TEX,,,96.2,-2.0,192.0,12.0
13,cristophersanchez-RP,,WSH,,,1.7,1.4,32.0,8.0
13,danedunning-SP,,HOU,,,22.9,3.9,181.0,10.1
13,danielbard-RP,,DET,,,13.5,-0.6,60.0,2.3
13,danielhudson-RP,,@KC,,,3.1,0.4,4.0,4.0
13,daniellynch-SP,,LAD,,,1.7,0.9,47.0,7.8
13,dannycoulombe-RP,,MIN,,,1.8,0.9,80.0,2.4
13,dannyjansen-C,,BOS,,,14.6,0.0,96.0,2.0
13,dansbyswanson-SS,,CLE,,,85.5,-0.7,162.0,2.1
13,daultonvarsho-C,,BOS,,,89.0,-2.5,146.0,1.8
13,davidbednar-RP,,MIL,,,80.0,-0.6,183.0,5.9
13,davidpeterson-SP,,SF,,,3.0,0.5,18.0,2.0
13,davidrobertson-RP,,SF,,,61.5,-2.2,150.0,4.7
13,deankremer-SP,,MIN,,,16.7,3.1,140.0,8.2
13,devinwilliams-RP,,@PIT,,,92.8,0.4,180.0,6.2
13,djlemahieu-3B,,@STL,,,45.3,-3.3,99.0,1.5
13,domingogerman-SP,,@STL,,,19.1,-1.0,150.0,10.0
13,drewrasmussen-SP,IL60,@SEA,,,55.3,-1.1,117.0,14.6
13,drewsmyly-SP,,CLE,,,26.0,-5.6,148.0,9.3
13,dustinmay-SP,IL60,@KC,,,47.5,-1.8,118.0,13.1
13,dylancarlson-OF,,NYY,,,2.9,-0.1,78.0,1.7
13,dylancease-SP,,@OAK,,,96.8,1.7,179.0,10.5
13,dylanfloro-RP,,@ATL,,,4.6,-0.6,78.0,2.2
13,eddierosario-OF,,MIA,,,21.2,-3.4,151.0,2.1
13,eduardorodriguez-SP,IL15,@COL,,,75.8,0.1,172.0,15.6
13,edwardcabrera-SP,IL15,@ATL,,,12.4,-0.6,118.0,8.4
13,edwindiaz-RP,IL60,SF,,,17.1,-0.1,0.0,0.0
13,eliasdiaz-C,,DET,,,49.3,3.8,148.0,2.1
13,ellydelacruz-SS,,SD,,,87.3,12.4,66.0,3.1
13,eloyjimenez-OF,,@OAK,,,65.0,0.5,112.0,2.2
13,emmanuelclase-RP,,@CHC,,,96.8,0.0,187.0,4.7
13,emmetsheehan-SP,,@KC,,,20.4,6.1,49.0,16.3
13,enriquehernandez-OF,,@TOR,,,7.3,-0.4,104.0,1.4
13,ericlauer-SP,O,@PIT,,,2.2,-0.3,47.0,5.2
13,erikswanson-RP,,BOS,,,13.3,0.0,107.0,2.8
13,esteuryruiz-OF,,CHW,,,34.8,-3.3,168.0,2.1
13,eugeniosuarez-3B,,TB,,,20.3,0.1,123.0,1.5
13,euryperez-SP,,@ATL,,,70.7,20.5,155.0,17.2
13,evanphillips-RP,,@KC,,,28.7,5.1,144.0,4.4
13,ezequielduran-3B,,HOU,,,31.8,12.6,147.0,2.3
13,ezequieltovar-SS,,DET,,,9.7,1.7,137.0,1.8
13,felixbautista-RP,,MIN,,,96.6,0.1,256.0,7.1
13,fernandotatisjr-SS,,@CIN,,,99.7,0.0,196.0,3.2
13,frambervaldez-SP,DTD,@TEX,,,99.5,0.0,258.0,16.1
13,franciscoalvarez-DH,,SF,,,17.4,-6.0,87.0,1.5
13,franciscolindor-SS,,SF,,,98.4,0.1,204.0,2.5
13,frankiemontas-SP,IL60,@STL,,,2.7,0.0,0.0,0.0
13,freddiefreeman-1B,,@KC,,,99.9,0.0,286.0,3.5
13,freddyperalta-SP,,@PIT,,,73.4,-0.4,140.0,8.8
13,gabrielmoreno-C,,@LAA,,,6.3,-0.6,76.0,1.2
13,garrettcooper-1B,,@ATL,,,3.2,1.0,92.0,1.5
13,garrettwhitlock-RP,,@TOR,,,12.7,-1.9,76.0,8.4
13,garysanchez-C,,@CIN,,,6.6,-1.7,57.0,1.9
13,gavinwilliams-SP,,@CHC,,,13.1,1.6,30.0,15.0
13,georgekirby-SP,,TB,,,91.8,-0.1,185.0,12.3
13,georgespringer-OF,,BOS,,,97.1,0.3,195.0,2.4
13,geraldoperdomo-SS,,@LAA,,,18.3,2.5,162.0,2.4
13,germanmarquez-SP,IL60,DET,,,3.2,-0.1,33.0,8.3
13,gerritcole-SP,,@STL,,,99.9,0.0,273.0,16.1
13,giancarlostanton-OF,,@STL,,,51.2,-5.9,58.0,1.8
13,giourshela-3B,IL10,ARI,,,3.2,-0.7,98.0,1.6
13,giovannygallegos-RP,,NYY,,,7.4,-1.8,79.0,2.6
13,gleybertorres-2B,,@STL,,,88.8,-2.4,185.0,2.3
13,grahamashcraft-SP,,SD,,,5.9,-0.3,34.0,2.3
13,graysonrodriguez-SP,,MIN,,,8.3,-0.2,40.0,4.0
13,gregorysoto-RP,,WSH,,,1.7,0.0,58.0,1.6
13,griffincanning-SP,,ARI,,,17.4,7.2,145.0,11.2
13,gunnarhenderson-3B,,MIN,,,65.9,-1.9,126.0,1.8
13,haroldramirez-1B,,@SEA,,,25.2,-4.0,141.0,2.3
13,harrisonbader-OF,,@STL,,,16.6,-1.9,94.0,2.7
13,haseongkim-SS,,@CIN,,,19.4,8.9,150.0,1.9
13,haydenwesneski-SP,,CLE,,,1.7,-0.2,88.0,6.3
13,hectorneris-RP,,@TEX,,,7.8,0.2,106.0,3.0
13,henrydavis-C,,MIL,,,16.7,3.4,23.0,2.1
13,hunterbrown-SP,,@TEX,,,70.2,1.1,190.0,12.7
13,huntergreene-SP,IL15,SD,,,81.6,-1.6,143.0,10.2
13,hunterharvey-RP,,@PHI,,,2.7,1.2,120.0,3.4
13,hunterrenfroe-OF,,ARI,,,60.7,-0.9,161.0,2.1
13,ianhapp-OF,,CLE,,,54.9,1.2,162.0,2.1
13,isaacparedes-3B,,@SEA,,,64.5,2.2,192.0,2.6
13,jackflaherty-SP,,NYY,,,19.1,-2.5,91.0,6.1
13,jacksuwinski-OF,,MIL,,,7.5,-2.8,145.0,2.0
13,jacobdegrom-SP,IL60,HOU,,,57.7,-1.9,105.0,17.5
13,jaimebarria-RP,,ARI,,,1.6,-0.1,91.0,5.4
13,jakeburger-3B,,@OAK,,,6.1,-1.9,113.0,1.7
13,jakecronenworth-2B,,@CIN,,,65.0,-3.1,134.0,1.7
13,jakefraley-OF,,SD,,,29.4,15.0,176.0,2.7
13,jakemccarthy-OF,,@LAA,,,20.8,0.1,92.0,1.8
13,jameskarinchak-RP,,@CHC,,,2.0,-0.3,51.0,1.6
13,jamesontaillon-SP,,CLE,,,10.5,-0.3,26.0,2.0
13,jamesoutman-OF,,@KC,,,22.7,-1.9,115.0,1.5
13,jamespaxton-SP,,@TOR,,,37.5,-3.3,147.0,16.3
13,jaredshuster-SP,,MIA,,,2.4,-1.4,55.0,6.1
13,jarredkelenic-OF,,TB,,,30.2,-4.4,131.0,1.7
13,jarrenduran-OF,,@TOR,,,5.7,-0.4,111.0,1.8
13,jasonadam-RP,,@SEA,,,23.3,-4.2,139.0,3.9
13,javierbaez-SS,,@COL,,,13.7,-1.0,103.0,1.3
13,jazzchisholmjr-2B,,@ATL,,,78.6,6.1,86.0,2.0
13,jddavis-3B,,@NYM,,,9.6,0.2,144.0,1.9
13,jdmartinez-DH,,@KC,,,74.4,-1.1,176.0,2.7
13,jeansegura-2B,,@ATL,,,6.3,-0.1,67.0,1.1
13,jeffmcneil-2B,,SF,,,70.4,-6.6,153.0,1.9
13,jeffreysprings-SP,IL60,@SEA,,,34.6,-0.4,72.0,24.0
13,jeimercandelario-3B,,@PHI,,,13.6,5.6,183.0,2.4
13,jeremypena-SS,DTD,@TEX,,,54.0,-2.7,142.0,1.9
13,jessechavez-RP,IL15,MIA,,,3.5,-0.2,85.0,2.7
13,jessewinker-OF,,@PIT,,,7.1,-0.3,46.0,1.0
13,jesusluzardo-SP,,@ATL,,,79.8,3.8,217.0,12.8
13,jhoanduran-RP,,@BAL,,,44.6,1.2,150.0,5.4
13,jhonybrito-SP,,@STL,,,2.4,0.9,65.0,5.4
13,jihwanbae-OF,,MIL,,,4.5,-2.5,94.0,1.3
13,jocpederson-OF,,@NYM,,,8.8,0.2,123.0,2.6
13,joemusgrove-SP,,@CIN,,,87.4,0.8,136.0,11.3
13,joeryan-SP,,@BAL,,,96.8,-0.2,240.0,15.0
13,joeygallo-OF,,@BAL,,,4.6,-0.4,82.0,1.3
13,joeymeneses-1B,,@PHI,,,20.6,-3.1,134.0,1.8
13,joeyvotto-1B,,SD,,,12.6,3.9,20.0,2.2
13,johanoviedo-RP,,MIL,,,14.3,3.0,114.0,7.1
13,jonahheim-C,,HOU,,,89.5,1.6,192.0,2.7
13,jonathanindia-2B,,SD,,,85.9,-2.3,212.0,2.6
13,jonberti-2B,,@ATL,,,2.7,-0.3,92.0,1.3
13,jongray-SP,,HOU,,,85.1,-0.3,182.0,12.1
13,jordanhicks-RP,,NYY,,,14.4,5.6,81.0,2.5
13,jordanmontgomery-SP,,NYY,,,68.8,2.6,160.0,10.0
13,jordanromano-RP,,BOS,,,92.1,0.1,200.0,5.7
13,jordanwalker-3B,,NYY,,,41.0,-0.4,88.0,2.1
13,jordanwestburg-SS,,MIN,,,11.3,10.0,10.0,2.5
13,jorgelopez-RP,IL15,@BAL,,,7.9,-0.7,45.0,1.6
13,jorgemateo-SS,,MIN,,,25.3,-4.1,114.0,1.6
13,jorgepolanco-2B,IL10,@BAL,,,45.1,-0.6,58.0,1.9
13,jorgesoler-OF,,@ATL,,,75.5,-3.7,209.0,2.6
13,joseabreu-1B,,@TEX,,,60.0,0.6,112.0,1.4
13,josealtuve-2B,,@TEX,,,94.5,-0.4,93.0,3.2
13,josealvarado-RP,,WSH,,,21.7,-5.4,98.0,4.3
13,joseberrios-SP,,BOS,,,83.9,1.2,197.0,11.6
13,joseleclerc-RP,IL15,HOU,,,3.2,-0.4,46.0,1.9
13,josemiranda-1B,,@BAL,,,35.7,-0.6,50.0,1.4
13,josequintana-SP,IL60,SF,,,2.1,0.4,0.0,0.0
13,joseramirez-3B,,@CHC,,,99.9,0.0,268.0,3.5
13,josesiri-OF,,@SEA,,,6.4,2.6,123.0,2.4
13,joseurquidy-SP,IL60,@TEX,,,8.1,-0.3,30.0,5.0
13,joshbell-1B,,@CHC,,,56.4,-0.9,123.0,1.7
13,joshdonaldson-3B,,@STL,,,3.0,-0.4,39.0,1.6
13,joshhader-RP,,@CIN,,,97.1,-0.4,183.0,5.9
13,joshjung-3B,,HOU,,,64.2,-5.0,186.0,2.4
13,joshlowe-OF,,@SEA,,,59.9,-6.0,175.0,2.6
13,joshnaylor-1B,,@CHC,,,69.5,2.4,190.0,2.6
13,joshrojas-3B,,@LAA,,,7.5,-0.8,76.0,1.3
13,joshsborz-RP,,HOU,,,4.5,2.7,107.0,4.5
13,joshwinckowski-SP,,@TOR,,,1.7,-0.5,92.0,3.3
13,josiahgray-SP,,@PHI,,,15.6,0.5,167.0,9.8
13,jpcrawford-SS,,TB,,,6.3,0.0,143.0,1.9
13,jpfrance-RP,,@TEX,,,10.7,-0.1,109.0,10.9
13,jpsears-SP,,CHW,,,7.6,-2.2,134.0,8.4
13,jtrealmuto-C,,WSH,,,95.0,-1.0,136.0,1.9
13,juansoto-OF,,@CIN,,,99.9,0.0,233.0,2.8
13,juliorodriguez-OF,,TB,,,98.5,-0.1,175.0,2.2
13,julioteheran-SP,,@PIT,,,16.5,-4.8,76.0,10.9
13,juliourias-SP,,@KC,,,94.8,0.3,105.0,10.5
13,juricksonprofar-OF,,DET,,,9.4,-0.4,146.0,2.0
13,justinlawrence-RP,,DET,,,2.2,1.1,118.0,3.3
13,justinsteele-SP,,CLE,,,84.3,8.0,228.0,15.2
13,justinturner-3B,,@TOR,,,80.9,0.1,208.0,2.6
13,justinverlander-SP,,SF,,,97.5,-0.3,87.0,8.7
13,kebryanhayes-3B,IL10,MIL,,,15.5,-3.2,140.0,1.9
13,keibertruiz-C,,@PHI,,,51.9,-0.4,146.0,2.2
13,kendallgraveman-RP,,@OAK,,,10.7,-0.9,102.0,2.8
13,kenleyjansen-RP,,@TOR,,,73.1,-1.3,126.0,4.3
13,kentamaeda-SP,,@BAL,,,4.8,0.1,10.0,1.7
13,ketelmarte-2B,,@LAA,,,93.1,2.9,245.0,3.2
13,kevingausman-SP,,BOS,,,99.8,0.0,278.0,16.4
13,kodaisenga-SP,,SF,,,75.1,-2.5,175.0,11.7
13,kolbyallard-RP,,MIA,,,1.9,1.9,18.0,18.0
13,krisbryant-OF,,DET,,,65.1,-0.9,92.0,1.8
13,kuttercrawford-SP,,@TOR,,,2.3,0.9,90.0,6.0
13,kylebradish-SP,,MIN,,,17.0,11.3,138.0,9.9
13,kylefinnegan-RP,,@PHI,,,7.4,-0.9,116.0,3.6
13,kylefreeland-SP,,DET,,,9.3,-1.9,85.0,5.0
13,kylegibson-SP,,MIN,,,22.8,-12.0,143.0,8.4
13,kylehendricks-SP,,CLE,,,9.6,1.9,76.0,10.9
13,kyleschwarber-OF,,WSH,,,93.3,-1.8,170.0,2.1
13,kyletucker-OF,,@TEX,,,99.8,0.0,228.0,2.9
13,kylewright-SP,IL60,MIA,,,43.0,-0.5,12.0,2.4
13,lamontewadejr-OF,DTD,@NYM,,,25.0,-1.1,171.0,2.3
13,lancelynn-SP,,@OAK,,,65.4,0.4,103.0,6.1
13,lancemccullersjr-SP,IL60,@TEX,,,33.8,-1.3,0.0,0.0
13,lanethomas-OF,,@PHI,,,58.2,18.4,203.0,2.5
13,larsnootbaar-OF,,NYY,,,16.0,-1.6,104.0,2.1
13,leodytaveras-OF,,HOU,,,18.9,-2.0,165.0,2.4
13,liamhendriks-RP,IL15,@OAK,,,15.9,-0.8,22.0,4.4
13,loganallen-SP,,@CHC,,,9.2,-5.9,116.0,9.7
13,logangilbert-SP,,TB,,,92.4,-0.7,185.0,11.6
13,loganohoppe-C,IL60,ARI,,,6.5,-0.2,36.0,2.3
13,loganwebb-SP,,@NYM,,,97.8,-0.4,226.0,13.3
13,louievarland-SP,,@BAL,,,2.4,-2.2,79.0,7.9
13,lourdesgurrieljr-OF,,@LAA,,,57.7,-6.2,191.0,2.7
13,lucasgiolito-SP,,@OAK,,,90.9,0.5,211.0,12.4
13,luisarraez-1B,,@ATL,,,98.7,0.1,228.0,3.0
13,luiscastillo-SP,,TB,,,99.3,0.0,223.0,13.9
13,luisgarcia-SP,IL60,@TEX,,,40.6,-0.8,52.0,8.7
13,luisgarcia-SS,,@PHI,,,14.2,0.3,164.0,2.2
13,luismatos-OF,,@NYM,,,7.1,-3.4,32.0,2.1
13,luisrobertjr-OF,,@OAK,,,94.8,1.8,212.0,2.6
13,luisseverino-SP,,@STL,,,57.6,2.1,37.0,5.3
13,luisurias-3B,,@PIT,,,6.9,-1.0,19.0,1.0
13,lukeraley-OF,,@SEA,,,9.3,-2.3,149.0,2.4
13,mackenziegore-SP,DTD,@PHI,,,22.3,1.8,156.0,9.8
13,maikelgarcia-SS,,LAD,,,4.7,1.2,87.0,1.8
13,mannymachado-3B,,@CIN,,,96.9,-0.3,129.0,2.0
13,manuelmargot-OF,,@SEA,,,3.1,-0.2,120.0,1.9
13,marcellozuna-OF,,MIA,,,19.7,5.0,157.0,2.4
13,marcogonzales-SP,IL15,TB,,,2.5,-0.2,68.0,6.8
13,marcussemien-2B,,HOU,,,99.8,0.0,263.0,3.2
13,marcusstroman-SP,,CLE,,,94.3,-1.0,242.0,14.2
13,markcanha-OF,,SF,,,4.6,-0.4,122.0,1.8
13,markleiterjr-RP,,CLE,,,5.2,0.4,114.0,3.5
13,martinperez-SP,,HOU,,,26.8,0.2,136.0,8.5
13,masatakayoshida-OF,DTD,@TOR,,,94.1,-1.4,211.0,2.9
13,masonmiller-SP,IL60,CHW,,,3.7,-0.2,37.0,9.3
13,mattbrash-RP,,TB,,,1.5,0.0,86.0,2.2
13,mattchapman-3B,,BOS,,,84.7,-2.4,147.0,1.8
13,matthewboyd-RP,IL60,@COL,,,3.2,-1.9,99.0,6.6
13,matthewliberatore-SP,,NYY,,,1.9,-0.1,14.0,2.0
13,mattmclain-SS,,SD,,,31.3,6.2,122.0,3.0
13,mattmoore-RP,IL15,ARI,,,3.0,-0.2,76.0,3.5
13,mattolson-1B,,MIA,,,99.4,0.1,256.0,3.2
13,mattstrahm-RP,,WSH,,,5.8,-0.5,134.0,5.6
13,mauriciodubon-OF,,@TEX,,,13.5,-0.7,142.0,2.3
13,maxfried-SP,IL60,MIA,,,91.4,-0.1,68.0,13.6
13,maxmuncy-3B,,@KC,,,90.5,-1.5,153.0,2.4
13,maxscherzer-SP,,SF,,,99.4,0.1,179.0,12.8
13,merrillkelly-SP,IL15,@LAA,,,90.0,-3.3,229.0,14.3
13,michaelbrantley-OF,IL60,@TEX,,,6.4,-0.5,0.0,0.0
13,michaelconforto-OF,DTD,@NYM,,,10.2,-2.3,147.0,2.1
13,michaelharrisii-OF,,MIA,,,83.9,4.1,120.0,2.0
13,michaelking-RP,,@STL,,,5.7,-0.9,100.0,3.8
13,michaelkopech-SP,,@OAK,,,32.6,-10.8,132.0,8.3
13,michaellorenzen-SP,,@COL,,,7.3,-0.5,111.0,7.9
13,michaelsoroka-SP,,MIA,,,5.3,2.8,10.0,3.3
13,michaelwacha-SP,,@CIN,,,58.9,-8.8,197.0,14.1
13,mickeymoniak-OF,,ARI,,,3.7,1.6,79.0,2.5
13,miguelcastro-RP,,@LAA,,,3.6,-1.0,111.0,3.0
13,miguelvargas-1B,,@KC,,,15.1,-2.1,135.0,1.8
13,mikeclevinger-SP,IL15,@OAK,,,5.3,-0.1,93.0,7.8
13,miketrout-OF,,ARI,,,99.8,0.0,196.0,2.5
13,mikeyastrzemski-OF,IL10,@NYM,,,7.8,-1.0,121.0,2.3
13,milesmikolas-SP,,NYY,,,23.8,-3.5,122.0,7.2
13,mitchhaniger-OF,IL60,@NYM,,,6.6,-0.6,65.0,1.6
13,mitchkeller-SP,,MIL,,,91.6,0.7,262.0,15.4
13,mjmelendez-C,,LAD,,,52.9,-1.5,93.0,1.2
13,mookiebetts-OF,,@KC,,,99.9,0.0,281.0,3.6
13,mylesstraw-OF,,@CHC,,,3.7,-0.3,105.0,1.3
13,nathaneovaldi-SP,,HOU,,,97.5,0.2,273.0,17.1
13,nathaniellowe-1B,,HOU,,,88.3,-0.5,196.0,2.4
13,nestorcortes-SP,IL15,@STL,,,76.6,-0.8,104.0,9.5
13,nickcastellanos-OF,,WSH,,,90.4,0.2,192.0,2.4
13,nicklodolo-SP,IL60,SD,,,57.8,-0.9,40.0,5.7
13,nickmartinez-RP,,@CIN,,,7.5,-1.6,102.0,3.3
13,nickpivetta-SP,,@TOR,,,4.7,-0.2,91.0,4.6
13,nicohoerner-SS,,CLE,,,92.4,0.8,212.0,2.9
13,noahsyndergaard-SP,IL15,@KC,,,6.1,-0.2,15.0,1.3
13,nolanarenado-3B,,NYY,,,99.2,0.0,194.0,2.5
13,nolangorman-2B,,NYY,,,38.7,-8.2,138.0,1.9
13,nolanjones-OF,,DET,,,14.0,-6.4,68.0,2.1
13,oneilcruz-SS,IL60,MIL,,,51.5,-0.1,24.0,2.7
13,orlandoarcia-2B,,MIA,,,28.8,-7.3,116.0,1.9
13,oscargonzalez-OF,,@CHC,,,4.9,-0.1,18.0,0.7
13,osvaldobido-SP,,MIL,,,2.1,1.2,19.0,4.8
13,owenmiller-1B,,@PIT,,,5.4,-1.9,117.0,1.8
13,ozziealbies-2B,,MIA,,,99.3,0.0,230.0,2.8
13,pablolopez-SP,,@BAL,,,93.9,0.0,208.0,12.2
13,patrickbailey-C,,@NYM,,,6.1,2.8,72.0,2.3
13,patrickcorbin-SP,B,@PHI,,,1.9,-0.6,80.0,4.7
13,patricksandoval-SP,,ARI,,,31.0,-3.3,83.0,5.5
13,patrickwisdom-3B,IL10,CLE,,,11.5,-1.1,82.0,1.5
13,paulblackburn-SP,,CHW,,,3.6,1.0,62.0,10.3
13,paulgoldschmidt-1B,,NYY,,,99.8,0.0,216.0,2.8
13,paulsewald-RP,,TB,,,58.2,-2.6,166.0,5.0
13,petealonso-1B,,SF,,,99.5,0.0,215.0,2.9
13,petefairbanks-RP,,@SEA,,,22.7,0.4,75.0,4.2
13,piercejohnson-RP,,DET,,,3.0,0.0,103.0,2.9
13,rafaeldevers-3B,,@TOR,,,99.7,0.0,204.0,2.6
13,rafaelmontero-RP,,@TEX,,,1.8,-0.1,19.0,0.6
13,raiseliglesias-RP,,MIA,,,70.7,0.5,117.0,4.9
13,randalgrichuk-OF,,DET,,,2.9,-0.3,96.0,2.0
13,randyarozarena-OF,,@SEA,,,99.3,0.0,230.0,2.9
13,rangersuarez-SP,,WSH,,,41.6,11.7,105.0,11.7
13,reeseolson-SP,DTD,@COL,,,1.7,0.2,46.0,7.7
13,reiddetmers-SP,,ARI,,,45.6,14.8,138.0,9.9
13,rhyshoskins-1B,IL60,WSH,,,18.8,-0.3,0.0,0.0
13,richhill-SP,,MIL,,,5.7,-0.6,132.0,8.3
13,rileygreene-OF,IL10,@COL,,,14.8,0.0,98.0,1.9
13,roansycontreras-SP,,MIL,,,2.1,-0.2,51.0,3.0
13,robbieray-SP,IL60,TB,,,50.6,-0.6,-7.0,-7.0
13,ronaldacunajr-OF,,MIA,,,99.9,0.0,351.0,4.3
13,rossstripling-SP,,@NYM,,,3.9,-0.1,15.0,1.5
13,rowdytellez-1B,,@PIT,,,53.2,-2.5,114.0,1.5
13,roycelewis-SS,O,@BAL,,,10.9,2.4,46.0,1.8
13,ryanhelsley-RP,IL15,NYY,,,55.0,-1.5,90.0,4.1
13,ryanmcmahon-3B,,DET,,,33.3,-10.1,161.0,2.0
13,ryanmountcastle-1B,IL10,MIN,,,58.3,-1.8,125.0,2.1
13,ryanohearn-1B,,MIN,,,3.6,-2.5,73.0,2.0
13,ryanpressly-RP,,@TEX,,,77.0,1.5,170.0,4.9
13,rynenelson-SP,,@LAA,,,3.0,1.7,95.0,5.9
13,salvadorperez-C,,LAD,,,91.0,-1.3,147.0,2.0
13,sandyalcantara-SP,,@ATL,,,94.5,-0.1,134.0,8.4
13,scottbarlow-RP,,LAD,,,35.8,-0.5,99.0,3.4
13,scottmcgough-RP,,@LAA,,,10.4,4.4,107.0,2.9
13,seanmanaea-SP,,@NYM,,,15.5,-0.6,82.0,4.6
13,seanmurphy-C,,MIA,,,97.5,-0.1,174.0,2.9
13,seiyasuzuki-OF,,CLE,,,45.7,-2.7,108.0,1.7
13,seranthonydominguez-RP,IL15,WSH,,,2.4,-0.1,32.0,1.0
13,sethbrown-1B,,CHW,,,3.8,-0.3,48.0,1.1
13,sethlugo-RP,,@CIN,,,15.7,0.4,100.0,9.1
13,shanebieber-SP,,@CHC,,,99.6,0.0,194.0,11.4
13,shanemcclanahan-SP,IL15,@SEA,,,99.8,0.0,273.0,16.1
13,shealangeliers-DH,,CHW,,,4.9,-0.6,85.0,1.2
13,shoheiohtani-DH,,ARI,,,99.9,0.0,574.0,7.0
13,sonnygray-SP,,@BAL,,,83.4,-3.2,200.0,12.5
13,spencersteer-3B,,SD,,,75.3,4.8,218.0,2.8
13,spencerstrider-SP,,MIA,,,99.9,0.0,274.0,17.1
13,spencertorkelson-1B,,@COL,,,9.3,-0.8,149.0,1.9
13,starlingmarte-OF,,SF,,,62.5,-0.5,133.0,1.8
13,stevenkwan-OF,,@CHC,,,90.8,-0.9,197.0,2.5
13,stevenwilson-RP,IL15,@CIN,,,2.9,-1.5,97.0,2.8
13,taijuanwalker-SP,,WSH,,,36.0,9.0,185.0,10.9
13,tajbradley-SP,,@SEA,,,25.2,0.0,115.0,10.5
13,tannerbibee-SP,,@CHC,,,18.8,3.2,116.0,10.5
13,tannerhouck-RP,IL15,@TOR,,,3.3,-0.4,89.0,6.8
13,tannerscott-RP,,@ATL,,,3.3,-0.3,120.0,3.1
13,tarikskubal-SP,IL60,@COL,,,8.6,1.7,0.0,0.0
13,taylorwalls-SS,,@SEA,,,22.2,-6.2,130.0,2.0
13,taylorward-OF,,ARI,,,62.3,-0.9,152.0,2.0
13,teoscarhernandez-OF,,TB,,,60.1,1.1,137.0,1.7
13,thairoestrada-2B,,@NYM,,,66.1,-5.1,162.0,2.4
13,timanderson-SS,,@OAK,,,38.8,-2.9,59.0,1.0
