id,name,pos,team,img
larsnootbaar-OF,Lars Nootbaar,OF,STL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4448736.png&w=96&h=70&cb=1
leodytaveras-OF,Leody Taveras,OF,TEX,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34951.png&w=96&h=70&cb=1
liamhendriks-RP,Liam Hendriks,RP,CHW,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31755.png&w=96&h=70&cb=1
loganallen-SP,Logan Allen,SP,CLE,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4683350.png&w=96&h=70&cb=1
logangilbert-SP,Logan Gilbert,SP,SEA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41221.png&w=96&h=70&cb=1
loganohoppe-C,Logan OHoppe,C,LAA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/42047.png&w=96&h=70&cb=1
loganwebb-SP,Logan Webb,SP,SF,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41216.png&w=96&h=70&cb=1
louievarland-SP,Louie Varland,SP,MIN,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4917888.png&w=96&h=70&cb=1
lourdesgurrieljr-OF,Lourdes Gurriel Jr,OF,ARI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36040.png&w=96&h=70&cb=1
lucasgiolito-SP,Lucas Giolito,SP,LAA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32697.png&w=96&h=70&cb=1
lucassims-RP,Lucas Sims,RP,CIN,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32807.png&w=96&h=70&cb=1
luisarraez-1B,Luis Arraez,1B,MIA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39572.png&w=96&h=70&cb=1
luiscastillo-SP,Luis Castillo,SP,SEA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35124.png&w=96&h=70&cb=1
luisgarcia-SP,Luis Garcia,SP,HOU,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4684365.png&w=96&h=70&cb=1
luisgarcia-SS,Luis Garcia,SS,WSH,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40459.png&w=96&h=70&cb=1
luismatos-OF,Luis Matos,OF,SF,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4722941.png&w=96&h=70&cb=1
luismedina-SP,Luis Medina,SP,OAK,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40949.png&w=96&h=70&cb=1
luisortiz-SP,Luis Ortiz,SP,PIT,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5101355.png&w=96&h=70&cb=1
luisrengifo-2B,Luis Rengifo,2B,LAA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37237.png&w=96&h=70&cb=1
luisrobertjr-OF,Luis Robert Jr,OF,CHW,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39631.png&w=96&h=70&cb=1
luisseverino-SP,Luis Severino,SP,NYY,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33263.png&w=96&h=70&cb=1
luisurias-3B,Luis Urias,3B,BOS,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35383.png&w=96&h=70&cb=1
lukeraley-OF,Luke Raley,OF,TB,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40422.png&w=96&h=70&cb=1
mackenziegore-SP,MacKenzie Gore,SP,WSH,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39636.png&w=96&h=70&cb=1
maikelgarcia-SS,Maikel Garcia,SS,KC,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4905884.png&w=96&h=70&cb=1
mannymachado-3B,Manny Machado,3B,SD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31097.png&w=96&h=70&cb=1
manuelmargot-OF,Manuel Margot,OF,TB,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33599.png&w=96&h=70&cb=1
marcellozuna-OF,Marcell Ozuna,OF,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31668.png&w=96&h=70&cb=1
marcogonzales-SP,Marco Gonzales,SP,SEA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33158.png&w=96&h=70&cb=1
marcoluciano-SS,Marco Luciano,SS,SF,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41198.png&w=96&h=70&cb=1
marcussemien-2B,Marcus Semien,2B,TEX,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32146.png&w=96&h=70&cb=1
marcusstroman-SP,Marcus Stroman,SP,CHC,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32815.png&w=96&h=70&cb=1
markcanha-OF,Mark Canha,OF,MIL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31670.png&w=96&h=70&cb=1
markleiterjr-RP,Mark Leiter Jr,RP,CHC,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36202.png&w=96&h=70&cb=1
markvientos-DH,Mark Vientos,DH,NYM,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41034.png&w=96&h=70&cb=1
martinperez-SP,Martin Perez,SP,TEX,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31098.png&w=96&h=70&cb=1
masatakayoshida-OF,Masataka Yoshida,OF,BOS,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4872598.png&w=96&h=70&cb=1
masonmiller-SP,Mason Miller,SP,OAK,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4730225.png&w=96&h=70&cb=1
masonthompson-RP,Mason Thompson,RP,WSH,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4705678.png&w=96&h=70&cb=1
mattbrash-RP,Matt Brash,RP,SEA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4894467.png&w=96&h=70&cb=1
mattchapman-3B,Matt Chapman,3B,TOR,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33857.png&w=96&h=70&cb=1
matthewboyd-RP,Matthew Boyd,RP,DET,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34401.png&w=96&h=70&cb=1
matthewliberatore-SP,Matthew Liberatore,SP,STL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41173.png&w=96&h=70&cb=1
mattmanning-SP,Matt Manning,SP,DET,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40920.png&w=96&h=70&cb=1
mattmclain-SS,Matt McLain,SS,CIN,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4422899.png&w=96&h=70&cb=1
mattmervis-1B,Matt Mervis,1B,CHC,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4297978.png&w=96&h=70&cb=1
mattmoore-RP,Matt Moore,RP,LAA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31099.png&w=96&h=70&cb=1
mattolson-1B,Matt Olson,1B,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32767.png&w=96&h=70&cb=1
mattstrahm-RP,Matt Strahm,RP,PHI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34862.png&w=96&h=70&cb=1
mauriciodubon-OF,Mauricio Dubon,OF,HOU,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35304.png&w=96&h=70&cb=1
maxfried-SP,Max Fried,SP,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32685.png&w=96&h=70&cb=1
maxkepler-OF,Max Kepler,OF,MIN,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31870.png&w=96&h=70&cb=1
maxmuncy-3B,Max Muncy,3B,LAD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33303.png&w=96&h=70&cb=1
maxscherzer-SP,Max Scherzer,SP,TEX,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28976.png&w=96&h=70&cb=1
merrillkelly-SP,Merrill Kelly,SP,ARI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32968.png&w=96&h=70&cb=1
michaelbrantley-OF,Michael Brantley,OF,HOU,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30043.png&w=96&h=70&cb=1
michaelconforto-OF,Michael Conforto,OF,SF,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33711.png&w=96&h=70&cb=1
michaelfulmer-RP,Michael Fulmer,RP,CHC,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34842.png&w=96&h=70&cb=1
michaelharrisii-OF,Michael Harris II,OF,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/42470.png&w=96&h=70&cb=1
michaelking-RP,Michael King,RP,NYY,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40429.png&w=96&h=70&cb=1
michaelkopech-SP,Michael Kopech,SP,CHW,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33763.png&w=96&h=70&cb=1
michaellorenzen-SP,Michael Lorenzen,SP,PHI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33252.png&w=96&h=70&cb=1
michaelsoroka-SP,Michael Soroka,SP,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34984.png&w=96&h=70&cb=1
michaelwacha-SP,Michael Wacha,SP,SD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32640.png&w=96&h=70&cb=1
mickeymoniak-OF,Mickey Moniak,OF,LAA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36181.png&w=96&h=70&cb=1
miguelcastro-RP,Miguel Castro,RP,ARI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33820.png&w=96&h=70&cb=1
miguelvargas-1B,Miguel Vargas,1B,LAD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/42453.png&w=96&h=70&cb=1
mikeclevinger-SP,Mike Clevinger,SP,CHW,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32769.png&w=96&h=70&cb=1
miketauchman-OF,Mike Tauchman,OF,CHC,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33956.png&w=96&h=70&cb=1
miketrout-OF,Mike Trout,OF,LAA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30836.png&w=96&h=70&cb=1
mikeyastrzemski-OF,Mike Yastrzemski,OF,SF,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33341.png&w=96&h=70&cb=1
mikezunino-C,Mike Zunino,C,CLE,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32657.png&w=96&h=70&cb=1
milesmikolas-SP,Miles Mikolas,SP,STL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32116.png&w=96&h=70&cb=1
mitchhaniger-OF,Mitch Haniger,OF,SF,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32771.png&w=96&h=70&cb=1
mitchkeller-SP,Mitch Keller,SP,PIT,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33722.png&w=96&h=70&cb=1
mjmelendez-C,MJ Melendez,C,KC,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40948.png&w=96&h=70&cb=1
mookiebetts-OF,Mookie Betts,OF,LAD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33039.png&w=96&h=70&cb=1
mylesstraw-OF,Myles Straw,OF,CLE,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39105.png&w=96&h=70&cb=1
nathaneovaldi-SP,Nathan Eovaldi,SP,TEX,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31174.png&w=96&h=70&cb=1
nathaniellowe-1B,Nathaniel Lowe,1B,TEX,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40538.png&w=96&h=70&cb=1
nelsoncruz-DH,Nelson Cruz,DH,SD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6242.png&w=96&h=70&cb=1
nestorcortes-SP,Nestor Cortes,SP,NYY,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36480.png&w=96&h=70&cb=1
nickanderson-RP,Nick Anderson,RP,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38102.png&w=96&h=70&cb=1
nickcastellanos-OF,Nick Castellanos,OF,PHI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31187.png&w=96&h=70&cb=1
nickgonzales-2B,Nick Gonzales,2B,PIT,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4311634.png&w=96&h=70&cb=1
nicklodolo-SP,Nick Lodolo,SP,CIN,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/42433.png&w=96&h=70&cb=1
nickmartinez-RP,Nick Martinez,RP,SD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33372.png&w=96&h=70&cb=1
nickpivetta-SP,Nick Pivetta,SP,BOS,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36071.png&w=96&h=70&cb=1
nickpratto-1B,Nick Pratto,1B,KC,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39641.png&w=96&h=70&cb=1
nicksenzel-OF,Nick Senzel,OF,CIN,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36180.png&w=96&h=70&cb=1
nicohoerner-SS,Nico Hoerner,SS,CHC,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41219.png&w=96&h=70&cb=1
noahsyndergaard-SP,Noah Syndergaard,SP,CLE,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31730.png&w=96&h=70&cb=1
nolanarenado-3B,Nolan Arenado,3B,STL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31261.png&w=96&h=70&cb=1
nolangorman-2B,Nolan Gorman,2B,STL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41174.png&w=96&h=70&cb=1
nolanjones-OF,Nolan Jones,OF,COL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37340.png&w=96&h=70&cb=1
oneilcruz-SS,Oneil Cruz,SS,PIT,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39712.png&w=96&h=70&cb=1
orlandoarcia-2B,Orlando Arcia,2B,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32530.png&w=96&h=70&cb=1
oscarcolas-OF,Oscar Colas,OF,CHW,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4987420.png&w=96&h=70&cb=1
oscargonzalez-OF,Oscar Gonzalez,OF,CLE,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39400.png&w=96&h=70&cb=1
osvaldobido-SP,Osvaldo Bido,SP,PIT,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5132624.png&w=96&h=70&cb=1
oswaldocabrera-OF,Oswaldo Cabrera,OF,NYY,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40835.png&w=96&h=70&cb=1
oswaldperaza-SS,Oswald Peraza,SS,NYY,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/42479.png&w=96&h=70&cb=1
owenmiller-1B,Owen Miller,1B,MIL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41187.png&w=96&h=70&cb=1
ozziealbies-2B,Ozzie Albies,2B,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33783.png&w=96&h=70&cb=1
pablolopez-SP,Pablo Lopez,SP,MIN,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39671.png&w=96&h=70&cb=1
patrickbailey-C,Patrick Bailey,C,SF,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4345843.png&w=96&h=70&cb=1
patrickcorbin-SP,Patrick Corbin,SP,WSH,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31313.png&w=96&h=70&cb=1
patricksandoval-SP,Patrick Sandoval,SP,LAA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40975.png&w=96&h=70&cb=1
patrickwisdom-3B,Patrick Wisdom,3B,CHC,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32861.png&w=96&h=70&cb=1
paulblackburn-SP,Paul Blackburn,SP,OAK,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32776.png&w=96&h=70&cb=1
pauldejong-SS,Paul DeJong,SS,STL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35185.png&w=96&h=70&cb=1
paulgoldschmidt-1B,Paul Goldschmidt,1B,STL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31027.png&w=96&h=70&cb=1
paulsewald-RP,Paul Sewald,RP,ARI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35009.png&w=96&h=70&cb=1
petealonso-1B,Pete Alonso,1B,NYM,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37498.png&w=96&h=70&cb=1
petefairbanks-RP,Pete Fairbanks,RP,TB,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/42180.png&w=96&h=70&cb=1
peterstrzelecki-RP,Peter Strzelecki,RP,MIL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4012625.png&w=96&h=70&cb=1
peytonbattenfield-SP,Peyton Battenfield,SP,CLE,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4179552.png&w=96&h=70&cb=1
piercejohnson-RP,Pierce Johnson,RP,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32777.png&w=96&h=70&cb=1
quinnpriester-SP,Quinn Priester,SP,PIT,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/42449.png&w=96&h=70&cb=1
rafaeldevers-3B,Rafael Devers,3B,BOS,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33859.png&w=96&h=70&cb=1
rafaelmontero-RP,Rafael Montero,RP,HOU,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32631.png&w=96&h=70&cb=1
raiseliglesias-RP,Raisel Iglesias,RP,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33618.png&w=96&h=70&cb=1
ramonlaureano-OF,Ramon Laureano,OF,OAK,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35142.png&w=96&h=70&cb=1
randalgrichuk-OF,Randal Grichuk,OF,LAA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31399.png&w=96&h=70&cb=1
randyarozarena-OF,Randy Arozarena,OF,TB,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36488.png&w=96&h=70&cb=1
rangersuarez-SP,Ranger Suarez,SP,PHI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39817.png&w=96&h=70&cb=1
reeseolson-SP,Reese Olson,SP,DET,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4734319.png&w=96&h=70&cb=1
reiddetmers-SP,Reid Detmers,SP,LAA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4326697.png&w=96&h=70&cb=1
reynaldolopez-RP,Reynaldo Lopez,RP,CHW,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33860.png&w=96&h=70&cb=1
rhyshoskins-1B,Rhys Hoskins,1B,PHI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35291.png&w=96&h=70&cb=1
richhill-SP,Rich Hill,SP,SD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6321.png&w=96&h=70&cb=1
rileygreene-OF,Riley Greene,OF,DET,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/42179.png&w=96&h=70&cb=1
roansycontreras-SP,Roansy Contreras,SP,PIT,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40967.png&w=96&h=70&cb=1
robbieray-SP,Robbie Ray,SP,SEA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32175.png&w=96&h=70&cb=1
rodolfocastro-2B,Rodolfo Castro,2B,PIT,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41532.png&w=96&h=70&cb=1
ronaldacunajr-OF,Ronald Acuna Jr,OF,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36185.png&w=96&h=70&cb=1
ronmarinaccio-RP,Ron Marinaccio,RP,NYY,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4228723.png&w=96&h=70&cb=1
rossstripling-SP,Ross Stripling,SP,SF,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32789.png&w=96&h=70&cb=1
rowdytellez-1B,Rowdy Tellez,1B,MIL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34287.png&w=96&h=70&cb=1
roycelewis-SS,Royce Lewis,SS,MIN,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40635.png&w=96&h=70&cb=1
ryanfeltner-SP,Ryan Feltner,SP,COL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4019484.png&w=96&h=70&cb=1
ryanhelsley-RP,Ryan Helsley,RP,STL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39909.png&w=96&h=70&cb=1
ryanmcmahon-3B,Ryan McMahon,3B,COL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33247.png&w=96&h=70&cb=1
ryanmountcastle-1B,Ryan Mountcastle,1B,BAL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34940.png&w=96&h=70&cb=1
ryannoda-1B,Ryan Noda,1B,OAK,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40518.png&w=96&h=70&cb=1
ryanohearn-1B,Ryan OHearn,1B,BAL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35183.png&w=96&h=70&cb=1
ryanpressly-RP,Ryan Pressly,RP,HOU,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33072.png&w=96&h=70&cb=1
ryanweathers-SP,Ryan Weathers,SP,SD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41178.png&w=96&h=70&cb=1
ryanyarbrough-SP,Ryan Yarbrough,SP,LAD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33735.png&w=96&h=70&cb=1
rynenelson-SP,Ryne Nelson,SP,ARI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4916269.png&w=96&h=70&cb=1
salfrelick-OF,Sal Frelick,OF,MIL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4417795.png&w=96&h=70&cb=1
salvadorperez-C,Salvador Perez,C,KC,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31127.png&w=96&h=70&cb=1
sandyalcantara-SP,Sandy Alcantara,SP,MIA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35241.png&w=96&h=70&cb=1
scottbarlow-RP,Scott Barlow,RP,SD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32156.png&w=96&h=70&cb=1
scottmcgough-RP,Scott McGough,RP,ARI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34834.png&w=96&h=70&cb=1
seanmanaea-SP,Sean Manaea,SP,SF,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33244.png&w=96&h=70&cb=1
seanmurphy-C,Sean Murphy,C,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33557.png&w=96&h=70&cb=1
seiyasuzuki-OF,Seiya Suzuki,OF,CHC,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4142424.png&w=96&h=70&cb=1
seranthonydominguez-RP,Seranthony Dominguez,RP,PHI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37793.png&w=96&h=70&cb=1
sethbrown-1B,Seth Brown,1B,OAK,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35676.png&w=96&h=70&cb=1
sethlugo-RP,Seth Lugo,RP,SD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34873.png&w=96&h=70&cb=1
shanebaz-SP,Shane Baz,SP,TB,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39639.png&w=96&h=70&cb=1
shanebieber-SP,Shane Bieber,SP,CLE,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40912.png&w=96&h=70&cb=1
shanemcclanahan-SP,Shane McClanahan,SP,TB,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41199.png&w=96&h=70&cb=1
shealangeliers-DH,Shea Langeliers,DH,OAK,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/42598.png&w=96&h=70&cb=1
shoheiohtani-DH,Shohei Ohtani,DH,LAA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39832.png&w=96&h=70&cb=1
sonnygray-SP,Sonny Gray,SP,MIN,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32082.png&w=96&h=70&cb=1
spencersteer-3B,Spencer Steer,3B,CIN,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4722857.png&w=96&h=70&cb=1
spencerstrider-SP,Spencer Strider,SP,ATL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4307825.png&w=96&h=70&cb=1
spencertorkelson-1B,Spencer Torkelson,1B,DET,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4424286.png&w=96&h=70&cb=1
spencerturnbull-SP,Spencer Turnbull,SP,DET,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33732.png&w=96&h=70&cb=1
starlingmarte-OF,Starling Marte,OF,NYM,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30830.png&w=96&h=70&cb=1
stevenkwan-OF,Steven Kwan,OF,CLE,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41996.png&w=96&h=70&cb=1
stevenmatz-SP,Steven Matz,SP,STL,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33106.png&w=96&h=70&cb=1
stevenwilson-RP,Steven Wilson,RP,SD,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41828.png&w=96&h=70&cb=1
taijuanwalker-SP,Taijuan Walker,SP,PHI,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31864.png&w=96&h=70&cb=1
tajbradley-SP,Taj Bradley,SP,TB,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/42480.png&w=96&h=70&cb=1
tannerbibee-SP,Tanner Bibee,SP,CLE,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4345278.png&w=96&h=70&cb=1
tannerhouck-RP,Tanner Houck,RP,BOS,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41009.png&w=96&h=70&cb=1
tannerscott-RP,Tanner Scott,RP,MIA,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35135.png&w=96&h=70&cb=1
